Firm Name,Group,Reporting period,Banking and credit cards,Decumulation & pensions,Home finance,Insurance & pure protection,Investments,total_upheld_rate,period,year,half,sector,avg_upheld_rate,period_sort,period_date,industry_avg,upheld_deviation,firm_yoy_change,volatility_score
Coutts & Company,NATWEST GROUP,2025-01-01 to 2025-06-30,0.4299,0.6667,0.5244,0.5385,0.7426,,2025-h1,2025,h1,Investments,58.042,7,2025-01-01,48.55756018518518,9.48443981481482,-3.591999999999992,30.694000000000003
Covea Insurance plc,COVEA GROUP,2025-01-01 to 2025-06-30,,,,0.4641,,,2025-h1,2025,h1,Insurance,46.41,7,2025-01-01,48.55756018518518,-2.147560185185185,-7.130000000000003,12.909999999999997
Coventry Building Society,NO GROUP,2025-01-01 to 2025-06-30,0.6259,,0.7189,0.0,,,2025-h1,2025,h1,Banking,44.82666666666666,7,2025-01-01,48.55756018518518,-3.7308935185185206,-15.24333333333334,35.687618955925075
Creation Consumer Finance Ltd,BNP PARIBAS GROUP,2025-01-01 to 2025-06-30,0.3988,,,,,,2025-h1,2025,h1,Mortgage & Lending,39.88,7,2025-01-01,48.55756018518518,-8.677560185185179,-27.014999999999997,39.254999999999995
Creation Financial Services Limited,BNP PARIBAS GROUP,2025-01-01 to 2025-06-30,0.3645,,,,,,2025-h1,2025,h1,Banking,36.45,7,2025-01-01,48.55756018518518,-12.10756018518518,-30.785,30.784999999999997
Cynergy Bank Plc,CYNERGY CAPITAL LTD,2025-01-01 to 2025-06-30,0.7977,,,,,,2025-h1,2025,h1,Banking,79.77,7,2025-01-01,48.55756018518518,31.21243981481481,,
Digital Moneybox Limited,NO GROUP,2024-12-01 to 2025-05-31,0.3886,0.4211,,,0.2653,,2025-h1,2025,h1,Insurance,35.83333333333333,7,2025-01-01,48.55756018518518,-12.724226851851853,,
Domestic & General Insurance Plc,CVC CAPITAL PARTNERS ADVISORY GROUP HOLDING FOUNDATION,2024-10-01 to 2025-03-31,,,,0.5665,,,2025-h1,2025,h1,Insurance,56.65,7,2025-01-01,48.55756018518518,8.092439814814817,-15.139999999999992,17.61
Elderbridge Limited,TECH MAHINDRA LIMITED,2024-10-01 to 2025-03-31,,,0.4393,,,,2025-h1,2025,h1,Mortgage & Lending,43.93,7,2025-01-01,48.55756018518518,-4.627560185185182,2.134999999999998,14.625074604595646
Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,0.7488,,,0.6285,,2025-h1,2025,h1,Insurance,68.865,7,2025-01-01,48.55756018518518,20.307439814814813,,7.625
Embark Services Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,0.8004,,,,,2025-h1,2025,h1,Insurance,80.04,7,2025-01-01,48.55756018518518,31.482439814814825,,
Equiniti Financial Services Limited,EQUINITI GROUP PLC,2025-01-01 to 2025-06-30,,0.76,,,0.3905,,2025-h1,2025,h1,Insurance,57.525000000000006,7,2025-01-01,48.55756018518518,8.967439814814824,24.65500000000001,32.935
ERGO TRAVEL INSURANCE SERVICES LTD,NO GROUP,2025-01-01 to 2025-06-30,,,,0.4227,,,2025-h1,2025,h1,Insurance,42.27,7,2025-01-01,48.55756018518518,-6.287560185185178,-12.329999999999998,29.449999999999996
ERGO UK Specialty Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.5497,,,2025-h1,2025,h1,Insurance,54.97,7,2025-01-01,48.55756018518518,6.412439814814817,,
esure Insurance Limited,ESURE GROUP PLC,2025-01-01 to 2025-06-30,,,,0.7272,,,2025-h1,2025,h1,Insurance,72.72,7,2025-01-01,48.55756018518518,24.162439814814817,5.260000000000005,14.239999999999995
EUI Limited,ADMIRAL GROUP PLC,2025-01-01 to 2025-06-30,,,,0.6158,,,2025-h1,2025,h1,Insurance,61.58,7,2025-01-01,48.55756018518518,13.022439814814817,6.329999999999998,12.758816799030825
Evolution Insurance Company Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.2781,,,2025-h1,2025,h1,Insurance,27.81,7,2025-01-01,48.55756018518518,-20.747560185185183,,
Exeter Friendly Society Limited,EXETER FRIENDLY SOCIETY LIMITED,2025-01-01 to 2025-06-30,,,,0.0726,,,2025-h1,2025,h1,Insurance,7.26,7,2025-01-01,48.55756018518518,-41.29756018518518,-30.64,30.64
Experian Limited,EXPERIAN PLC,2024-10-01 to 2025-03-31,,,,,,,2025-h1,2025,h1,Other,,7,2025-01-01,48.55756018518518,,,14.28571428571428
Family Assurance Friendly Society Limited,NO GROUP,2025-01-01 to 2025-06-30,,0.0,,0.5582,0.703,,2025-h1,2025,h1,Insurance,42.04,7,2025-01-01,48.55756018518518,-6.517560185185182,,10.06666666666667
Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,2025-01-01 to 2025-06-30,0.5171,,,,0.469,,2025-h1,2025,h1,Banking,49.305,7,2025-01-01,48.55756018518518,0.7474398148148182,22.065,23.17000000000001
Financial Administration Services Limited,FIDELITY HOLDINGS LIMITED,2025-01-01 to 2025-06-30,,0.5554,,,0.4635,,2025-h1,2025,h1,Insurance,50.94499999999999,7,2025-01-01,48.55756018518518,2.387439814814812,-0.835000000000008,12.189058517087688
First Central Insurance Management Limited,FIRST CENTRAL GROUP LIMITED,2025-01-01 to 2025-06-30,,,,0.5427,,,2025-h1,2025,h1,Insurance,54.27,7,2025-01-01,48.55756018518518,5.712439814814822,0.4400000000000048,10.550000000000004
FirstRand Bank Limited,FIRSTRAND LIMITED,2025-01-01 to 2025-06-30,,,,0.0,,,2025-h1,2025,h1,Banking,0.0,7,2025-01-01,48.55756018518518,-48.55756018518518,,38.89
Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,2025-01-01 to 2025-06-30,,0.2308,,0.3333,0.3558,,2025-h1,2025,h1,Insurance,30.66333333333333,7,2025-01-01,48.55756018518518,-17.89422685185185,,19.749708409822556
Fortegra Europe Insurance Company Ltd,NO GROUP,2025-01-01 to 2025-06-30,,,,0.5494,,,2025-h1,2025,h1,Insurance,54.94,7,2025-01-01,48.55756018518518,6.382439814814816,7.359999999999999,25.35
Funding Circle Ltd,NO GROUP,2025-01-01 to 2025-06-30,,,,,0.3889,,2025-h1,2025,h1,Investments,38.89,7,2025-01-01,48.55756018518518,-9.66756018518518,25.99,25.990000000000002
Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,0.7586,,,0.5047,,2025-h1,2025,h1,Insurance,63.165000000000006,7,2025-01-01,48.55756018518518,14.607439814814825,4.460000000000001,16.240022762839665
Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN LIMITED,2025-01-01 to 2025-06-30,,0.6012,,,0.4788,,2025-h1,2025,h1,Energy & Utilities,54.0,7,2025-01-01,48.55756018518518,5.4424398148148185,10.200000000000005,25.278333333333336
Hastings Insurance Services Limited,HASTINGS GROUP,2025-01-01 to 2025-06-30,,,,0.5305,,,2025-h1,2025,h1,Insurance,53.05,7,2025-01-01,48.55756018518518,4.492439814814816,-8.57,11.13000000000001
HBOS Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,,,,0.7831,,2025-h1,2025,h1,Investments,78.31,7,2025-01-01,48.55756018518518,29.75243981481482,0.25,20.220000000000006
HELVETIA GLOBAL SOLUTIONS LTD,NO GROUP,2025-01-01 to 2025-06-30,,,,0.4858,,,2025-h1,2025,h1,Insurance,48.58,7,2025-01-01,48.55756018518518,0.0224398148148168,,
Highway Insurance Company Limited,ALLIANZ SE,2025-01-01 to 2025-06-30,,,,0.4121,,,2025-h1,2025,h1,Insurance,41.21,7,2025-01-01,48.55756018518518,-7.347560185185181,-10.310000000000002,10.989496567505725
Hiscox Insurance Company Limited,HISCOX LTD.,2025-01-01 to 2025-06-30,,,,0.5513,,,2025-h1,2025,h1,Insurance,55.13,7,2025-01-01,48.55756018518518,6.572439814814821,9.650000000000006,9.650000000000006
Home Retail Group Card Services Limited,J SAINSBURY PLC,2024-09-01 to 2025-02-28,0.3008,,,,,,2025-h1,2025,h1,Banking,30.08,7,2025-01-01,48.55756018518518,-18.477560185185183,4.399999999999999,6.039999999999999
Homeserve Membership Limited,HOMESERVE PLC,2025-01-01 to 2025-06-30,,,,0.248,,,2025-h1,2025,h1,Insurance,24.8,7,2025-01-01,48.55756018518518,-23.75756018518518,-12.91,12.91
Hood Travel Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.2951,,,2025-h1,2025,h1,Insurance,29.51,7,2025-01-01,48.55756018518518,-19.04756018518518,,
Howserv Limited,STAYSURE HOLDINGS LTD,2025-01-01 to 2025-06-30,,,,0.4229,,,2025-h1,2025,h1,Insurance,42.29,7,2025-01-01,48.55756018518518,-6.267560185185182,22.88,22.88
HSBC Bank Plc,NO GROUP,2025-01-01 to 2025-06-30,0.522,,,0.5,0.6667,,2025-h1,2025,h1,Banking,56.28999999999999,7,2025-01-01,48.55756018518518,7.732439814814811,,
HSBC UK Bank Plc,HSBC HOLDINGS PLC,2025-01-01 to 2025-06-30,0.5973,0.6522,0.6138,0.4655,0.6516,,2025-h1,2025,h1,Banking,59.608,7,2025-01-01,48.55756018518518,11.050439814814816,-3.666000000000004,5.385999999999996
I Go 4 Ltd.,MARKERSTUDY GROUP,2025-01-01 to 2025-06-30,,,,0.4202,,,2025-h1,2025,h1,Insurance,42.02,7,2025-01-01,48.55756018518518,-6.537560185185178,-6.0,16.280000000000005
Ikano Bank AB (publ),NO GROUP,2025-01-01 to 2025-06-30,0.3943,,,,,,2025-h1,2025,h1,Banking,39.43,7,2025-01-01,48.55756018518518,-9.127560185185182,,9.440000000000005
Inshur UK Ltd,NO GROUP,2025-01-01 to 2025-06-30,,,,0.1485,,,2025-h1,2025,h1,Insurance,14.85,7,2025-01-01,48.55756018518518,-33.70756018518518,,
INSURANCE FACTORY LIMITED,NO GROUP,2025-01-01 to 2025-06-30,,,,0.678,,,2025-h1,2025,h1,Insurance,67.80000000000001,7,2025-01-01,48.55756018518518,19.24243981481483,,
INTACT INSURANCE UK LIMITED,NO GROUP,2025-01-01 to 2025-06-30,,,,0.524,,,2025-h1,2025,h1,Insurance,52.400000000000006,7,2025-01-01,48.55756018518518,3.842439814814824,,
Inter Partner Assistance SA,AXA GROUP,2025-01-01 to 2025-06-30,,,,0.7373,,,2025-h1,2025,h1,Insurance,73.72999999999999,7,2025-01-01,48.55756018518518,25.17243981481481,-13.300000000000011,17.170000000000016
Interactive Brokers (U.K.) Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,,0.21,,2025-h1,2025,h1,Investments,21.0,7,2025-01-01,48.55756018518518,-27.55756018518518,,
Interactive Investor Services Limited,ABERDEEN GROUP,2025-01-01 to 2025-06-30,,0.6098,,,0.4666,,2025-h1,2025,h1,Insurance,53.82,7,2025-01-01,48.55756018518518,5.262439814814819,11.424999999999995,17.060000000000002
J.P. Morgan Europe Limited,JPMORGAN CHASE & CO,2025-01-01 to 2025-06-30,0.466,,,,,,2025-h1,2025,h1,Banking,46.6,7,2025-01-01,48.55756018518518,-1.95756018518518,-17.630000000000003,27.190000000000005
JAMES HAY ADMINISTRATION COMPANY LIMITED,NO GROUP,2025-01-01 to 2025-06-30,,0.8111,,,,,2025-h1,2025,h1,Insurance,81.11,7,2025-01-01,48.55756018518518,32.55243981481482,,
Janus Henderson Fund Management UK Limited,JANUS HENDERSON GROUP PLC,2025-01-01 to 2025-06-30,,,,,0.3807,,2025-h1,2025,h1,Investments,38.07,7,2025-01-01,48.55756018518518,-10.48756018518518,,
Kensington Mortgage Company Limited,NO GROUP,2025-01-01 to 2025-06-30,,,0.3009,,,,2025-h1,2025,h1,Mortgage & Lending,30.09,7,2025-01-01,48.55756018518518,-18.46756018518518,-1.7699999999999996,7.165853658536594
Kroo Bank Ltd,NO GROUP,2025-01-01 to 2025-06-30,0.2968,,,,,,2025-h1,2025,h1,Banking,29.68,7,2025-01-01,48.55756018518518,-18.87756018518518,,37.98561514195584
Landmark Mortgages Limited,NO GROUP,2025-01-01 to 2025-06-30,,,0.4202,,,,2025-h1,2025,h1,Mortgage & Lending,42.02,7,2025-01-01,48.55756018518518,-6.537560185185178,-5.879999999999996,17.22
Leeds Building Society,LEEDS BUILDING SOCIETY,2025-01-01 to 2025-06-30,0.6307,,0.5647,0.4,,,2025-h1,2025,h1,Banking,53.18000000000001,7,2025-01-01,48.55756018518518,4.622439814814825,4.883333333333333,13.346666666666664
Legal and General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,2025-01-01 to 2025-06-30,,0.715,,0.4441,,,2025-h1,2025,h1,Insurance,57.955,7,2025-01-01,48.55756018518518,9.397439814814817,-1.5750000000000028,13.816083085019258
Lenvi Servicing Limited,NO GROUP,2025-01-01 to 2025-06-30,,,0.8338,,,,2025-h1,2025,h1,Mortgage & Lending,83.38,7,2025-01-01,48.55756018518518,34.822439814814814,,
Link Financial Outsourcing Limited,NO GROUP,2025-01-01 to 2025-06-30,0.25,,,,,,2025-h1,2025,h1,Banking,25.0,7,2025-01-01,48.55756018518518,-23.55756018518518,,
Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,2025-01-01 to 2025-06-30,,0.8161,,0.5826,0.8473,,2025-h1,2025,h1,Investments,74.86666666666667,7,2025-01-01,48.55756018518518,26.309106481481493,-10.796666666666669,26.330000000000005
Liverpool Victoria Insurance Company Limited,ALLIANZ SE,2025-01-01 to 2025-06-30,,,,0.5366,,,2025-h1,2025,h1,Insurance,53.66,7,2025-01-01,48.55756018518518,5.102439814814815,-0.4600000000000079,11.160000000000004
Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,,,0.7445,,,2025-h1,2025,h1,Banking,74.45,7,2025-01-01,48.55756018518518,25.89243981481482,9.900000000000006,10.470000000000006
Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,0.6727,0.2273,0.621,0.1416,0.275,,2025-h1,2025,h1,Banking,38.752,7,2025-01-01,48.55756018518518,-9.80556018518518,-0.5720000000000098,5.862000000000009
London and Country Mortgages Ltd,NO GROUP,2025-01-01 to 2025-06-30,,,0.6882,0.5217,,,2025-h1,2025,h1,Mortgage & Lending,60.49500000000001,7,2025-01-01,48.55756018518518,11.93743981481483,8.82500000000001,8.82500000000001
M & G Securities Limited,M&G PLC,2025-01-01 to 2025-06-30,,,,,0.5477,,2025-h1,2025,h1,Investments,54.77,7,2025-01-01,48.55756018518518,6.212439814814822,17.18,22.739999999999995
ManyPets Ltd,NO GROUP,2024-10-01 to 2025-03-31,,,,0.5817,,,2025-h1,2025,h1,Insurance,58.17,7,2025-01-01,48.55756018518518,9.61243981481482,26.72,42.081844499586424
Marks & Spencer Financial Services Plc,HSBC HOLDINGS PLC,2025-01-01 to 2025-06-30,0.6744,,,0.5876,,,2025-h1,2025,h1,Banking,63.1,7,2025-01-01,48.55756018518518,14.54243981481482,4.645000000000003,13.495000000000005
Marshmallow Financial Services Ltd,NO GROUP,2025-01-01 to 2025-06-30,,,,0.4303,,,2025-h1,2025,h1,Insurance,43.03,7,2025-01-01,48.55756018518518,-5.52756018518518,3.759999999999998,15.410000000000004
MBNA Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,0.5314,,,0.0,,,2025-h1,2025,h1,Banking,26.57,7,2025-01-01,48.55756018518518,-21.98756018518518,-15.380000000000004,19.295
MetLife Europe d.a.c.,NO GROUP,2025-01-01 to 2025-06-30,,,,0.5437,,,2025-h1,2025,h1,Insurance,54.37,7,2025-01-01,48.55756018518518,5.812439814814816,,24.069999999999993
Metro Bank PLC,METRO BANK PLC,2025-01-01 to 2025-06-30,0.4502,,0.7156,,,,2025-h1,2025,h1,Banking,58.29,7,2025-01-01,48.55756018518518,9.732439814814818,15.796666666666674,19.16666666666667
Millennium Insurance Company Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.3515,,,2025-h1,2025,h1,Insurance,35.15,7,2025-01-01,48.55756018518518,-13.407560185185185,,
Monzo Bank Ltd,MONZO BANK LIMITED,2024-10-01 to 2025-03-31,0.3008,0.44,,,0.3145,,2025-h1,2025,h1,Banking,35.17666666666666,7,2025-01-01,48.55756018518518,-13.38089351851852,6.206666666666664,19.099999999999998
Moorcroft Debt Recovery Limited,NO GROUP,2024-08-01 to 2025-01-31,0.3848,,,,,,2025-h1,2025,h1,Banking,38.48,7,2025-01-01,48.55756018518518,-10.077560185185185,-1.3800000000000026,10.970000000000006
MotoNovo Finance Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.2609,,,2025-h1,2025,h1,Mortgage & Lending,26.090000000000003,7,2025-01-01,48.55756018518518,-22.467560185185175,,12.25
MUNICH RE DIGITAL PARTNERS LIMITED,NO GROUP,2025-01-01 to 2025-06-30,,,,0.135,,,2025-h1,2025,h1,Insurance,13.5,7,2025-01-01,48.55756018518518,-35.05756018518518,,
National House-Building Council,NO GROUP,2024-10-01 to 2025-03-31,,,,0.5262,,,2025-h1,2025,h1,Insurance,52.62,7,2025-01-01,48.55756018518518,4.062439814814816,-1.1200000000000043,11.95000000000001
NATIONAL WESTMINSTER BANK PUBLIC LIMITED COMPANY,NATWEST GROUP,2025-01-01 to 2025-06-30,0.6064,0.6829,0.5537,0.0494,0.7195,,2025-h1,2025,h1,Banking,52.23799999999999,7,2025-01-01,48.55756018518518,3.680439814814811,,
Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,2024-10-05 to 2025-03-31,0.5116,0.0,0.5079,0.3735,0.6739,,2025-h1,2025,h1,Banking,41.338,7,2025-01-01,48.55756018518518,-7.2195601851851805,-8.307000000000002,15.741
Newcastle Building Society,NO GROUP,2025-01-01 to 2025-06-30,0.7015,,0.4112,0.0,1.0,,2025-h1,2025,h1,Banking,52.81750000000001,7,2025-01-01,48.55756018518518,4.259939814814828,,17.243333333333347
Northern Bank Limited,DANSKE BANK A/S,2025-01-01 to 2025-06-30,0.3595,,0.4595,0.0,,,2025-h1,2025,h1,Banking,27.29999999999999,7,2025-01-01,48.55756018518518,-21.25756018518519,-13.750000000000009,21.60749999999999
Nutmeg Saving and Investment Limited,NO GROUP,2025-01-01 to 2025-06-30,,0.668,,,0.5666,,2025-h1,2025,h1,Insurance,61.73,7,2025-01-01,48.55756018518518,13.172439814814815,,8.774999999999999
One Call Insurance Services Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.1574,,,2025-h1,2025,h1,Insurance,15.740000000000002,7,2025-01-01,48.55756018518518,-32.81756018518518,1.2600000000000016,4.693846153846161
OneSavings Bank Plc,ONESAVINGS BANK PLC,2025-01-01 to 2025-06-30,0.5351,,0.5138,,,,2025-h1,2025,h1,Banking,52.44500000000001,7,2025-01-01,48.55756018518518,3.887439814814826,-7.431666666666658,12.985
OVO HOME SERVICES LTD,NO GROUP,2025-01-01 to 2025-06-30,,,,0.7373,,,2025-h1,2025,h1,Insurance,73.72999999999999,7,2025-01-01,48.55756018518518,25.17243981481481,,
Paragon Bank Plc,PARAGON BANKING GROUP PLC,2024-10-01 to 2025-03-31,0.5415,,0.473,0.0,,,2025-h1,2025,h1,Banking,33.81666666666666,7,2025-01-01,48.55756018518518,-14.74089351851852,-9.13333333333334,41.32333333333334
People's Administration Services Limited,NO GROUP,2024-10-01 to 2025-03-31,,0.5312,,,,,2025-h1,2025,h1,Insurance,53.12,7,2025-01-01,48.55756018518518,4.562439814814816,16.93,43.868733345843495
Pepper (UK) Limited,PEPPER FINANCIAL SERVICES GROUP,2025-01-01 to 2025-06-30,,,0.4283,,,,2025-h1,2025,h1,Mortgage & Lending,42.83,7,2025-01-01,48.55756018518518,-5.727560185185183,6.019999999999996,24.17
Phoenix Life CA Limited,PHOENIX GROUP,2025-01-01 to 2025-06-30,,0.571,,0.6203,0.64,,2025-h1,2025,h1,Insurance,61.04333333333334,7,2025-01-01,48.55756018518518,12.485773148148157,,
Phoenix Life Limited,PHOENIX GROUP,2025-01-01 to 2025-06-30,,0.7544,0.0,0.7485,0.7961,,2025-h1,2025,h1,Insurance,57.475,7,2025-01-01,48.55756018518518,8.91743981481482,-14.585,23.576188336740692
Pinnacle Insurance Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,0.2951,,,2025-h1,2025,h1,Insurance,29.51,7,2025-01-01,48.55756018518518,-19.04756018518518,,
Principality Building Society,PRINCIPALITY BUILDING SOCIETY,2025-01-01 to 2025-06-30,0.5986,,0.4419,0.0,,,2025-h1,2025,h1,Banking,34.68333333333333,7,2025-01-01,48.55756018518518,-13.874226851851851,-12.48916666666667,16.251666666666672
QBE UK Limited,QBE INSURANCE GROUP,2025-01-01 to 2025-06-30,,,,0.3996,,,2025-h1,2025,h1,Insurance,39.96,7,2025-01-01,48.55756018518518,-8.59756018518518,-29.029999999999998,29.029999999999994
Qmetric Group Limited,NO GROUP,2024-10-01 to 2025-03-31,,,,0.4453,,,2025-h1,2025,h1,Insurance,44.53,7,2025-01-01,48.55756018518518,-4.02756018518518,24.05,26.700000000000003
QUILTER FINANCIAL SERVICES LIMITED,NO GROUP,2025-01-01 to 2025-06-30,,0.2922,0.0,0.5,0.3248,,2025-h1,2025,h1,Insurance,27.925,7,2025-01-01,48.55756018518518,-20.63256018518518,,
Quilter Life & Pensions Limited,QUILTER GROUP,2025-01-01 to 2025-06-30,,0.6693,,,0.7431,,2025-h1,2025,h1,Insurance,70.61999999999999,7,2025-01-01,48.55756018518518,22.06243981481481,-6.750000000000014,11.709999999999994
RAC FINANCIAL SERVICES LIMITED,NO GROUP,2025-01-01 to 2025-06-30,,,,0.3007,,,2025-h1,2025,h1,Insurance,30.070000000000004,7,2025-01-01,48.55756018518518,-18.487560185185178,,
RBS Collective Investment Funds Limited,NO GROUP,2025-01-01 to 2025-06-30,,,,,0.2408,,2025-h1,2025,h1,Investments,24.08,7,2025-01-01,48.55756018518518,-24.477560185185183,-58.24000000000001,75.81112683723462
ReAssure Life Limited,PHOENIX GROUP,2025-01-01 to 2025-06-30,,0.9119,,0.8673,0.898,,2025-h1,2025,h1,Insurance,89.24,7,2025-01-01,48.55756018518518,40.68243981481481,15.083333333333329,16.96333333333334
ReAssure Limited,PHOENIX GROUP,2025-01-01 to 2025-06-30,,0.8637,0.0,0.7045,0.8106,,2025-h1,2025,h1,Insurance,59.47,7,2025-01-01,48.55756018518518,10.912439814814816,-2.3075000000000045,20.796666666666667
Reassured Ltd,NO GROUP,2024-08-01 to 2025-01-31,,,,0.4391,,,2025-h1,2025,h1,Insurance,43.91,7,2025-01-01,48.55756018518518,-4.647560185185185,-18.73,18.729999999999997
Rothesay Life Plc,NO GROUP,2025-01-01 to 2025-06-30,,0.3044,,,,,2025-h1,2025,h1,Insurance,30.44,7,2025-01-01,48.55756018518518,-18.11756018518518,,
Sabre Insurance Company Limited,SABRE INSURANCE GROUP PLC,2025-01-01 to 2025-06-30,,,,0.3827,,,2025-h1,2025,h1,Insurance,38.27,7,2025-01-01,48.55756018518518,-10.287560185185178,,23.15999999999999
Saga Services Limited,SAGA PLC,2024-08-01 to 2025-01-31,,,,0.5269,,,2025-h1,2025,h1,Insurance,52.690000000000005,7,2025-01-01,48.55756018518518,4.132439814814823,-8.429999999999993,14.369999999999997
Sainsbury's Bank Plc,J SAINSBURY PLC,2024-09-01 to 2025-02-28,0.4866,,,0.4953,,,2025-h1,2025,h1,Banking,49.095,7,2025-01-01,48.55756018518518,0.5374398148148174,-21.91166666666668,21.911666666666676
Santander Consumer (UK) Plc,SANTANDER UK GROUP,2025-01-01 to 2025-06-30,,,,0.4053,,,2025-h1,2025,h1,Insurance,40.53,7,2025-01-01,48.55756018518518,-8.02756018518518,,40.53
Santander UK Plc,SANTANDER UK GROUP,2025-01-01 to 2025-06-30,0.473,0.8,0.6172,0.2619,0.5352,,2025-h1,2025,h1,Insurance,53.746,7,2025-01-01,48.55756018518518,5.188439814814821,19.692,21.542
Scottish Equitable Plc,AEGON N.V.,2025-01-01 to 2025-06-30,,0.6457,,0.4286,0.9003,,2025-h1,2025,h1,Investments,65.82000000000001,7,2025-01-01,48.55756018518518,17.262439814814826,13.536666666666669,18.36746828399545
Scottish Friendly Assurance Society Limited,NO GROUP,2025-01-01 to 2025-06-30,,0.8596,,0.5061,0.8153,,2025-h1,2025,h1,Insurance,72.7,7,2025-01-01,48.55756018518518,24.14243981481482,-5.116666666666674,9.580000000000013
SCOTTISH WIDOWS LIMITED,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,0.8833,,0.7764,0.9199,,2025-h1,2025,h1,Investments,85.98666666666666,7,2025-01-01,48.55756018518518,37.42910648148148,,2.2887271914484018
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,2025-01-01 to 2025-06-30,,,,,0.7885,,2025-h1,2025,h1,Investments,78.85,7,2025-01-01,48.55756018518518,30.292439814814813,4.159999999999997,6.601729323308263
SECURE TRUST BANK PUBLIC LIMITED COMPANY,NO GROUP,2025-01-01 to 2025-06-30,0.4124,,,,,,2025-h1,2025,h1,Banking,41.24,7,2025-01-01,48.55756018518518,-7.3175601851851795,,
